2048 2 64 64 1 1	32.5166 0.0179553 0.000997953 605
2048 2 64 64 1.01224 0.987755	32.1041 0.0246182 0.000999735 1233
2048 2 64 64 1.02449 0.97551	32.323 0.0220983 0.000991145 489
2048 2 64 64 1.03673 0.963265	32.2961 0.00525176 0.000998906 421
2048 2 64 64 1.04898 0.95102	33.1032 0.011597 0.000999509 3273
2048 2 64 64 1.06122 0.938776	32.3356 0.0336024 0.000999989 1633
2048 2 64 64 1.07347 0.926531	32.5267 0.0103594 0.000986802 469
2048 2 64 64 1.08571 0.914286	32.5878 0.0140719 0.000994629 681
2048 2 64 64 1.09796 0.902041	32.5659 0.00243859 0.00099994 1275
2048 2 64 64 1.1102 0.889796	32.446 0.200909 0.000999272 2479
2048 2 64 64 1.12245 0.877551	32.4354 0.00855766 0.000999007 4006
2048 2 64 64 1.13469 0.865306	32.5243 0.291289 0.000999066 4136
2048 2 64 64 1.14694 0.853061	32.5278 0.439191 0.000999848 5258
2048 2 64 64 1.15918 0.840816	33.3419 0.576484 0.000989453 733
2048 2 64 64 1.17143 0.828571	33.9139 0.659286 0.000980246 173
2048 2 64 64 1.18367 0.816327	34.8457 0.688449 0.000924167 95
2048 2 64 64 1.19592 0.804082	35.6664 0.716975 0.000979261 120
2048 2 64 64 1.20816 0.791837	36.4226 0.761054 0.000865826 60
2048 2 64 64 1.22041 0.779592	38.6274 0.814978 0.00089727 58
2048 2 64 64 1.23265 0.767347	39.8029 0.822134 0.000848512 45
2048 2 64 64 1.2449 0.755102	39.5018 0.833673 0.000971446 33
2048 2 64 64 1.25714 0.742857	42.0212 0.847744 0.000872899 36
2048 2 64 64 1.26939 0.730612	41.9627 0.869271 0.000972485 28
2048 2 64 64 1.28163 0.718367	43.7846 0.881874 0.000888022 38
2048 2 64 64 1.29388 0.706122	45.0079 0.884148 0.000884446 23
2048 2 64 64 1.30612 0.693878	46.5507 0.888166 0.000981206 21
2048 2 64 64 1.31837 0.681633	48.222 0.902122 0.000903098 20
2048 2 64 64 1.33061 0.669388	48.2223 0.906679 0.000994098 18
2048 2 64 64 1.34286 0.657143	50.3197 0.912564 0.000975725 23
2048 2 64 64 1.3551 0.644898	51.5086 0.920658 0.000691962 18
2048 2 64 64 1.36735 0.632653	53.002 0.926903 0.000936046 17
2048 2 64 64 1.37959 0.620408	55.4727 0.934915 0.000727401 16
2048 2 64 64 1.39184 0.608163	56.5942 0.936498 0.0007476 18
2048 2 64 64 1.40408 0.595918	58.621 0.937943 0.000682909 15
2048 2 64 64 1.41633 0.583673	59.6702 0.941299 0.000737635 15
2048 2 64 64 1.42857 0.571429	60.7009 0.942783 0.000517272 15
2048 2 64 64 1.44082 0.559184	61.7518 0.948412 0.00074462 15
2048 2 64 64 1.45306 0.546939	63.5207 0.949237 0.000843557 14
2048 2 64 64 1.46531 0.534694	64.7624 0.949122 0.000872577 15
2048 2 64 64 1.47755 0.522449	65.6546 0.953603 0.000659299 14
2048 2 64 64 1.4898 0.510204	68.9854 0.957944 0.000654029 14
2048 2 64 64 1.50204 0.497959	69.3804 0.956032 0.000567385 11
2048 2 64 64 1.51429 0.485714	70.8298 0.957916 0.000980177 12
2048 2 64 64 1.52653 0.473469	72.0256 0.960006 0.000679908 17
2048 2 64 64 1.53878 0.461224	74.4981 0.962068 0.000764628 10
2048 2 64 64 1.55102 0.44898	75.0851 0.961959 0.000931467 11
2048 2 64 64 1.56327 0.436735	76.6775 0.964875 0.000571576 10
2048 2 64 64 1.57551 0.42449	78.1252 0.965642 0.000680584 10
2048 2 64 64 1.58776 0.412245	78.6944 0.964025 0.000912063 11
2048 2 64 64 1.6 0.4	82.0607 0.967387 0.000652296 11
2048 2 64 64 1 1	32.1614 0.00201116 0.000997378 1067
2048 2 64 64 1.01224 0.987755	32.4432 0.0243863 0.000998788 3563
2048 2 64 64 1.02449 0.97551	32.2844 0.0123038 0.000996994 1659
2048 2 64 64 1.03673 0.963265	32.542 0.0113738 0.000997281 736
2048 2 64 64 1.04898 0.95102	32.4124 0.00378101 0.000996994 1485
2048 2 64 64 1.06122 0.938776	32.6875 0.00405996 0.000998267 608
2048 2 64 64 1.07347 0.926531	32.6371 0.127323 0.000998685 1148
2048 2 64 64 1.08571 0.914286	32.1153 0.0030884 0.000988428 469
2048 2 64 64 1.09796 0.902041	32.9018 0.127192 0.000996528 1638
2048 2 64 64 1.1102 0.889796	32.2999 0.137454 0.000999851 12545
2048 2 64 64 1.12245 0.877551	32.7369 0.0796129 0.000980575 556
2048 2 64 64 1.13469 0.865306	32.521 0.187909 0.000999079 3849
2048 2 64 64 1.14694 0.853061	33.5657 0.512974 0.00095518 177
2048 2 64 64 1.15918 0.840816	33.5911 0.61136 0.000981535 164
2048 2 64 64 1.17143 0.828571	34.0142 0.63155 0.000977549 233
2048 2 64 64 1.18367 0.816327	34.3482 0.700025 0.000968632 153
2048 2 64 64 1.19592 0.804082	36.1373 0.76811 0.000921002 81
2048 2 64 64 1.20816 0.791837	36.7937 0.797731 0.000880305 58
2048 2 64 64 1.22041 0.779592	38.8017 0.805828 0.000976838 39
2048 2 64 64 1.23265 0.767347	39.0089 0.835863 0.000892911 41
2048 2 64 64 1.2449 0.755102	40.5037 0.826895 0.000981572 48
2048 2 64 64 1.25714 0.742857	41.3353 0.849522 0.000961665 34
2048 2 64 64 1.26939 0.730612	42.2853 0.866844 0.000785466 28
2048 2 64 64 1.28163 0.718367	43.9312 0.878411 0.000866434 31
2048 2 64 64 1.29388 0.706122	45.8437 0.880821 0.000638939 23
2048 2 64 64 1.30612 0.693878	46.3328 0.885409 0.000902602 20
2048 2 64 64 1.31837 0.681633	48.3403 0.903439 0.000922009 20
2048 2 64 64 1.33061 0.669388	49.6239 0.906334 0.000923685 18
