2048 2 64 64 0.5 0.5	16.2093 0.00343814 0.000996693 938
2048 2 64 64 0.506122 0.493878	16.1909 0.0077529 0.000998692 486
2048 2 64 64 0.512245 0.487755	16.0032 0.027205 0.000992671 493
2048 2 64 64 0.518367 0.481633	16.2553 0.0352743 0.000985224 418
2048 2 64 64 0.52449 0.47551	16.1862 0.0461047 0.000999453 7702
2048 2 64 64 0.530612 0.469388	16.1362 0.00431927 0.000999048 2148
2048 2 64 64 0.536735 0.463265	16.1331 0.022612 0.000999649 10470
2048 2 64 64 0.542857 0.457143	15.9972 0.00124158 0.000996487 1090
2048 2 64 64 0.54898 0.45102	16.159 0.00957643 0.000999513 702
2048 2 64 64 0.555102 0.444898	16.1816 0.0793661 0.000995411 638
2048 2 64 64 0.561224 0.438776	16.3673 0.0115801 0.000995866 1257
2048 2 64 64 0.567347 0.432653	16.4681 0.39707 0.000994645 616
2048 2 64 64 0.573469 0.426531	16.5588 0.522171 0.000986481 264
2048 2 64 64 0.579592 0.420408	16.8988 0.591535 0.00096929 162
2048 2 64 64 0.585714 0.414286	17.5648 0.652612 0.000939513 79
2048 2 64 64 0.591837 0.408163	17.1249 0.661258 0.000973454 122
2048 2 64 64 0.597959 0.402041	17.8751 0.758963 0.000996839 79
2048 2 64 64 0.604082 0.395918	18.404 0.787638 0.000991623 89
2048 2 64 64 0.610204 0.389796	18.951 0.789312 0.000977578 50
2048 2 64 64 0.616327 0.383673	19.7531 0.820245 0.000957821 31
2048 2 64 64 0.622449 0.377551	19.9949 0.833131 0.000922106 47
2048 2 64 64 0.628571 0.371429	21.1426 0.861523 0.000767772 34
2048 2 64 64 0.634694 0.365306	21.9268 0.861455 0.000873082 27
2048 2 64 64 0.640816 0.359184	21.7794 0.872728 0.000917345 25
2048 2 64 64 0.646939 0.353061	23.3093 0.890874 0.000899898 30
2048 2 64 64 0.653061 0.346939	23.4252 0.894565 0.000722232 22
2048 2 64 64 0.659184 0.340816	23.2917 0.898119 0.000734239 20
