2048 1 64 64 0.5 0.5	19.5491 0.00922392 0.000999144 2350
2048 1 64 64 0.506122 0.493878	19.726 0.0156671 0.000996329 456
2048 1 64 64 0.512245 0.487755	19.7337 0.00611177 0.000998097 2462
2048 1 64 64 0.518367 0.481633	19.8818 0.00915931 0.000999299 7494
2048 1 64 64 0.52449 0.47551	20.0573 0.0411303 0.000986435 424
2048 1 64 64 0.530612 0.469388	19.9474 0.0359554 0.000985859 255
2048 1 64 64 0.536735 0.463265	19.9223 0.0311223 0.000999985 26498
2048 1 64 64 0.542857 0.457143	19.812 0.00596326 0.000999623 7858
2048 1 64 64 0.54898 0.45102	19.8768 0.000912725 0.000998757 521
2048 1 64 64 0.555102 0.444898	19.7713 0.0284477 0.000997498 1129
2048 1 64 64 0.561224 0.438776	19.8114 0.00891932 0.000999981 73519
2048 1 64 64 0.567347 0.432653	19.8472 0.000330359 0.000998719 2941
2048 1 64 64 0.573469 0.426531	19.9357 0.0373648 0.000999828 6432
2048 1 64 64 0.579592 0.420408	19.873 0.00729566 0.000999879 6226
2048 1 64 64 0.585714 0.414286	20.0564 0.00807768 0.000998685 3951
2048 1 64 64 0.591837 0.408163	20.1902 0.543241 0.000993549 887
2048 1 64 64 0.597959 0.402041	20.4282 0.597195 0.000983768 184
2048 1 64 64 0.604082 0.395918	20.6558 0.625702 0.000989109 111
2048 1 64 64 0.610204 0.389796	21.6451 0.727807 0.00093008 63
2048 1 64 64 0.616327 0.383673	21.7337 0.7701 0.00093782 81
2048 1 64 64 0.622449 0.377551	22.3199 0.75594 0.000899179 60
2048 1 64 64 0.628571 0.371429	22.7427 0.813102 0.000971164 51
2048 1 64 64 0.634694 0.365306	23.1739 0.819951 0.000916949 35
2048 1 64 64 0.640816 0.359184	23.5625 0.816723 0.000904447 35
2048 1 64 64 0.646939 0.353061	24.1797 0.845543 0.000953385 42
2048 1 64 64 0.653061 0.346939	24.9567 0.851022 0.00091587 30
2048 1 64 64 0.659184 0.340816	25.0593 0.866688 0.000944495 28
2048 1 64 64 0.665306 0.334694	25.5569 0.874311 0.000794919 21
2048 1 64 64 0.671429 0.328571	26.4807 0.882436 0.000891216 23
2048 1 64 64 0.677551 0.322449	27.8908 0.901891 0.000777193 26
2048 1 64 64 0.683673 0.316327	27.1524 0.903909 0.000941581 25
2048 1 64 64 0.689796 0.310204	28.4734 0.905091 0.000982586 19
2048 1 64 64 0.695918 0.304082	28.7948 0.911324 0.000603167 21
2048 1 64 64 0.702041 0.297959	29.8845 0.919173 0.000892704 19
2048 1 64 64 0.708163 0.291837	30.6229 0.921698 0.000906864 19
2048 1 64 64 0.714286 0.285714	31.0388 0.922443 0.000749036 17
2048 1 64 64 0.720408 0.279592	31.8997 0.923906 0.000668008 16
2048 1 64 64 0.726531 0.273469	32.639 0.933689 0.000990718 14
2048 1 64 64 0.732653 0.267347	33.1855 0.935003 0.00072767 20
2048 1 64 64 0.738776 0.261224	33.9766 0.938772 0.000799014 15
2048 1 64 64 0.744898 0.255102	34.25 0.943119 0.000839919 12
2048 1 64 64 0.75102 0.24898	35.6683 0.944824 0.000700508 16
2048 1 64 64 0.757143 0.242857	36.082 0.946375 0.000812657 14
2048 1 64 64 0.763265 0.236735	36.5809 0.948845 0.000709432 12
2048 1 64 64 0.769388 0.230612	37.2433 0.953495 0.000880146 12
2048 1 64 64 0.77551 0.22449	38.3656 0.953675 0.000715346 14
2048 1 64 64 0.781633 0.218367	38.5114 0.954642 0.000567531 13
2048 1 64 64 0.787755 0.212245	39.8453 0.958078 0.000918119 12
2048 1 64 64 0.793878 0.206122	40.6791 0.959091 0.000718315 11
2048 1 64 64 0.8 0.2	41.3964 0.960104 0.000712085 11
2048 1 64 64 0.5 0.5	19.6536 0.00932925 0.000985177 626
2048 1 64 64 0.506122 0.493878	19.7783 0.0166241 0.000999939 76705
2048 1 64 64 0.512245 0.487755	19.7963 0.0471155 0.000998966 5359
2048 1 64 64 0.518367 0.481633	19.7744 0.00145492 0.000992212 1080
2048 1 64 64 0.52449 0.47551	19.8254 0.0229055 0.000998319 1128
2048 1 64 64 0.530612 0.469388	19.7613 0.00746208 0.000989659 450
2048 1 64 64 0.536735 0.463265	19.6717 0.00909626 0.000996268 1318
2048 1 64 64 0.542857 0.457143	19.9721 0.00491371 0.000995246 469
2048 1 64 64 0.54898 0.45102	19.8021 0.0547391 0.000996956 1029
2048 1 64 64 0.555102 0.444898	20.0863 0.00979621 0.000967658 327
2048 1 64 64 0.561224 0.438776	19.7664 0.135797 0.000999866 3206
2048 1 64 64 0.567347 0.432653	19.8524 0.0254042 0.000998909 2734
2048 1 64 64 0.573469 0.426531	19.7857 0.0161092 0.000996176 486
2048 1 64 64 0.579592 0.420408	19.8551 0.315906 0.000995867 842
2048 1 64 64 0.585714 0.414286	20.0303 0.420276 0.000965572 275
2048 1 64 64 0.591837 0.408163	20.3227 0.546801 0.000977601 196
2048 1 64 64 0.597959 0.402041	20.5647 0.641604 0.000979632 107
2048 1 64 64 0.604082 0.395918	20.3844 0.602508 0.000970428 245
2048 1 64 64 0.610204 0.389796	21.1037 0.695028 0.000969854 93
2048 1 64 64 0.616327 0.383673	21.2542 0.74491 0.000950391 69
2048 1 64 64 0.622449 0.377551	21.9456 0.742456 0.000968832 66
2048 1 64 64 0.628571 0.371429	22.495 0.792942 0.000917153 52
2048 1 64 64 0.634694 0.365306	23.4192 0.817044 0.000998374 45
2048 1 64 64 0.640816 0.359184	23.9568 0.828263 0.000883339 35
2048 1 64 64 0.646939 0.353061	24.0745 0.840608 0.000929095 60
2048 1 64 64 0.653061 0.346939	24.6962 0.859773 0.000988049 35
2048 1 64 64 0.659184 0.340816	25.6813 0.867174 0.000928981 26
2048 1 64 64 0.665306 0.334694	25.8008 0.86959 0.000884987 33
2048 1 64 64 0.671429 0.328571	26.4305 0.88458 0.00086064 28
2048 1 64 64 0.677551 0.322449	27.2721 0.900508 0.000827488 21
2048 1 64 64 0.683673 0.316327	27.348 0.897552 0.000941798 20
2048 1 64 64 0.689796 0.310204	29.037 0.9061 0.000717964 21
2048 1 64 64 0.695918 0.304082	29.1085 0.910767 0.000758268 27
2048 1 64 64 0.702041 0.297959	29.8132 0.914658 0.000935909 16
2048 1 64 64 0.708163 0.291837	30.3187 0.924395 0.000874185 22
2048 1 64 64 0.714286 0.285714	30.7743 0.923537 0.000704916 19
2048 1 64 64 0.720408 0.279592	31.806 0.931779 0.0008249 15
2048 1 64 64 0.726531 0.273469	32.6574 0.933545 0.000899438 14
2048 1 64 64 0.732653 0.267347	33.7059 0.935964 0.000748032 15
2048 1 64 64 0.738776 0.261224	34.1639 0.941211 0.000651892 15
2048 1 64 64 0.744898 0.255102	34.2807 0.944695 0.000843551 13
2048 1 64 64 0.75102 0.24898	35.5909 0.945921 0.000713263 18
2048 1 64 64 0.757143 0.242857	35.9892 0.949282 0.000508448 16
2048 1 64 64 0.763265 0.236735	37.1396 0.949723 0.000482891 17
2048 1 64 64 0.769388 0.230612	37.5059 0.955434 0.0007066 12
