2048 0 64 64 1 1	21.8739 0.0145066 0.000992769 340
2048 0 64 64 1.01224 0.987755	21.8389 0.0196761 0.000999842 6105
2048 0 64 64 1.02449 0.97551	21.8746 0.0157828 0.000987562 690
2048 0 64 64 1.03673 0.963265	21.8901 0.0119875 0.000984809 434
2048 0 64 64 1.04898 0.95102	22.1058 0.0180748 0.000999565 839
2048 0 64 64 1.06122 0.938776	22.037 0.053282 0.000997359 1772
2048 0 64 64 1.07347 0.926531	22.0449 0.00953902 0.0009951 703
2048 0 64 64 1.08571 0.914286	22.0778 0.00873931 0.000998899 613
2048 0 64 64 1.09796 0.902041	22.034 0.001377 0.000999802 5968
2048 0 64 64 1.1102 0.889796	23.0378 0.633856 0.000976287 126
2048 0 64 64 1.12245 0.877551	23.521 0.720033 0.000964028 162
2048 0 64 64 1.13469 0.865306	23.9872 0.751441 0.000992788 64
2048 0 64 64 1.14694 0.853061	25.435 0.827872 0.000971018 39
2048 0 64 64 1.15918 0.840816	26.5749 0.837307 0.000945842 39
2048 0 64 64 1.17143 0.828571	27.3478 0.856658 0.000997536 33
2048 0 64 64 1.18367 0.816327	28.7859 0.878387 0.000844298 24
2048 0 64 64 1.19592 0.804082	30.4063 0.900468 0.00067825 21
2048 0 64 64 1.20816 0.791837	30.9052 0.906471 0.000835512 19
2048 0 64 64 1.22041 0.779592	32.5531 0.912299 0.000756213 21
2048 0 64 64 1.23265 0.767347	33.5602 0.919517 0.000714192 17
2048 0 64 64 1.2449 0.755102	35.2645 0.931044 0.000824325 14
2048 0 64 64 1.25714 0.742857	36.8381 0.939125 0.000832476 13
2048 0 64 64 1.26939 0.730612	37.5389 0.938714 0.000762115 15
2048 0 64 64 1.28163 0.718367	40.0481 0.947205 0.000697849 15
2048 0 64 64 1.29388 0.706122	41.4473 0.954215 0.000890827 12
2048 0 64 64 1.30612 0.693878	42.7099 0.954607 0.000803532 13
2048 0 64 64 1.31837 0.681633	43.6562 0.958957 0.000527772 13
2048 0 64 64 1.33061 0.669388	45.4299 0.96228 0.000587471 11
2048 0 64 64 1.34286 0.657143	46.8808 0.963648 0.000941889 11
2048 0 64 64 1.3551 0.644898	48.6261 0.964146 0.000980131 11
2048 0 64 64 1.36735 0.632653	50.2575 0.966544 0.000893265 11
2048 0 64 64 1.37959 0.620408	51.4228 0.968102 0.000865872 10
2048 0 64 64 1.39184 0.608163	52.8346 0.96996 0.000528619 11
2048 0 64 64 1.40408 0.595918	54.0911 0.970776 0.000915982 11
2048 0 64 64 1.41633 0.583673	55.8585 0.975458 0.000591649 9
2048 0 64 64 1.42857 0.571429	57.2229 0.975085 0.000348547 9
2048 0 64 64 1.44082 0.559184	58.4931 0.977913 0.000467124 9
2048 0 64 64 1.45306 0.546939	60.5372 0.979406 0.000758082 9
2048 0 64 64 1.46531 0.534694	62.3221 0.977855 0.000875783 8
2048 0 64 64 1.47755 0.522449	64.0981 0.979534 0.000665209 9
2048 0 64 64 1.4898 0.510204	65.1724 0.980513 0.000906327 8
