2048 0 64 64 0.5 0.5	10.9495 0.00372979 0.000999088 3358
2048 0 64 64 0.506122 0.493878	10.9203 0.0159388 0.000996663 1622
2048 0 64 64 0.512245 0.487755	11.026 0.00990202 0.000999915 1049
2048 0 64 64 0.518367 0.481633	10.9475 0.0248054 0.000998495 1107
2048 0 64 64 0.52449 0.47551	10.9941 0.0153117 0.000998146 1317
2048 0 64 64 0.530612 0.469388	10.9146 0.00960156 0.000996485 1274
2048 0 64 64 0.536735 0.463265	11.0448 0.0040241 0.000996388 333
2048 0 64 64 0.542857 0.457143	10.9787 0.0105484 0.000999603 478
2048 0 64 64 0.54898 0.45102	11.0538 0.318591 0.000999795 827
2048 0 64 64 0.555102 0.444898	11.3854 0.626754 0.00098103 146
2048 0 64 64 0.561224 0.438776	11.9379 0.731533 0.000930352 62
2048 0 64 64 0.567347 0.432653	12.2615 0.774074 0.00092645 59
2048 0 64 64 0.573469 0.426531	12.7317 0.807184 0.000938409 43
2048 0 64 64 0.579592 0.420408	13.2745 0.842367 0.000882338 40
2048 0 64 64 0.585714 0.414286	13.889 0.859383 0.000870911 31
2048 0 64 64 0.591837 0.408163	14.5336 0.878986 0.000878741 26
2048 0 64 64 0.597959 0.402041	14.9969 0.897783 0.000957772 27
2048 0 64 64 0.604082 0.395918	15.5499 0.903278 0.000902127 23
2048 0 64 64 0.610204 0.389796	16.2328 0.914356 0.000755723 19
2048 0 64 64 0.616327 0.383673	17.0892 0.924358 0.000950748 15
2048 0 64 64 0.622449 0.377551	18.0494 0.926647 0.000828947 18
2048 0 64 64 0.628571 0.371429	18.3205 0.936898 0.00067634 15
2048 0 64 64 0.634694 0.365306	19.0491 0.943162 0.000751508 13
2048 0 64 64 0.640816 0.359184	19.8744 0.948903 0.000896518 12
2048 0 64 64 0.646939 0.353061	20.2426 0.950712 0.000881409 13
2048 0 64 64 0.653061 0.346939	21.2749 0.954946 0.000745761 12
2048 0 64 64 0.659184 0.340816	21.9328 0.960397 0.000977188 11
2048 0 64 64 0.665306 0.334694	22.7956 0.962449 0.000433756 12
2048 0 64 64 0.671429 0.328571	23.3673 0.961382 0.000662919 13
2048 0 64 64 0.677551 0.322449	24.0706 0.966396 0.00076776 10
2048 0 64 64 0.683673 0.316327	24.6151 0.966935 0.00047586 10
2048 0 64 64 0.689796 0.310204	25.5301 0.969619 0.000559222 12
2048 0 64 64 0.695918 0.304082	26.3184 0.970788 0.000715354 9
2048 0 64 64 0.702041 0.297959	27.466 0.971777 0.000815223 8
2048 0 64 64 0.708163 0.291837	27.7751 0.974046 0.000401867 10
2048 0 64 64 0.714286 0.285714	28.925 0.976747 0.000377259 11
2048 0 64 64 0.720408 0.279592	29.4193 0.97608 0.000406787 10
2048 0 64 64 0.726531 0.273469	30.2578 0.978027 0.000642532 9
2048 0 64 64 0.732653 0.267347	30.8782 0.978833 0.000377139 9
2048 0 64 64 0.738776 0.261224	31.5548 0.979923 0.000534767 8
2048 0 64 64 0.744898 0.255102	32.5768 0.980217 0.000446828 11
2048 0 64 64 0.75102 0.24898	33.4161 0.981214 0.000862738 9
2048 0 64 64 0.757143 0.242857	34.1591 0.981269 0.000412263 9
2048 0 64 64 0.763265 0.236735	34.5124 0.982297 0.000669524 8
2048 0 64 64 0.769388 0.230612	35.3128 0.983474 0.000479844 8
2048 0 64 64 0.77551 0.22449	36.3066 0.983093 0.00080667 8
2048 0 64 64 0.781633 0.218367	36.9585 0.983689 0.000386201 8
