2048 3 64 64 1 1	22.2481 0.00981596 0.00099902 340
2048 3 64 64 1 1	21.9674 0.00814803 0.000998656 1191
2048 3 64 64 1 1	21.9974 0.0136743 0.000988355 643
2048 3 64 64 1 1	21.9167 0.00945276 0.000998693 624
2048 3 64 64 1 1	21.9654 0.00858204 0.00099053 943
2048 3 64 64 1 1	21.8382 0.00453672 0.000972439 207
2048 3 64 64 1 1	22.066 0.0381689 0.000994825 761
2048 3 64 64 1 1	21.9002 0.00704165 0.000996664 573
2048 3 64 64 1 1	21.9978 0.00380634 0.00099667 1079
2048 3 64 64 1 1	21.9105 0.0147027 0.000999979 3519
2048 3 64 64 1 1	22.1228 0.0270882 0.000986212 454
2048 3 64 64 1 1	22.0054 0.0210738 0.000997415 1898
2048 3 64 64 1 1	21.9877 0.0601468 0.000982237 372
2048 3 64 64 1 1	21.9182 0.0159498 0.000994134 575
2048 3 64 64 1 1	21.889 0.0075053 0.000999931 45806
2048 3 64 64 1 1	21.9654 0.0430586 0.000988841 317
2048 3 64 64 1 1	21.9207 0.0153273 0.000987616 483
2048 3 64 64 1 1	21.8801 0.00721481 0.000997589 819
2048 3 64 64 1 1	21.8946 0.0120178 0.000999083 2252
2048 3 64 64 1 1	21.9554 0.00651734 0.000998529 2287
2048 3 64 64 1 1	21.9689 0.00991063 0.000996161 434
2048 3 64 64 1 1	21.9485 0.00257005 0.000984507 497
2048 3 64 64 1 1	21.9823 0.0307619 0.000986747 824
2048 3 64 64 1 1	21.973 0.000670619 0.000987432 582
2048 3 64 64 1 1	21.8215 0.0709959 0.000999346 5569
2048 3 64 64 1 1	22.0712 0.015149 0.000992343 764
2048 3 64 64 1 1	21.9865 0.00478608 0.000995654 677
2048 3 64 64 1 1	21.9911 0.01833 0.000981891 509
2048 3 64 64 1 1	21.9471 0.0181435 0.000999862 3166
2048 3 64 64 1 1	21.9119 0.00859654 0.000996893 1143
2048 3 64 64 1 1	21.8122 0.0295643 0.000990105 901
2048 3 64 64 1 1	21.8712 0.0181692 0.000992397 628
2048 3 64 64 1 1	22.0186 0.0171094 0.000992488 283
2048 3 64 64 1 1	21.9829 0.0199422 0.000987813 567
2048 3 64 64 1 1	21.8717 0.029333 0.00482717 100000
2048 3 64 64 1 1	21.8911 0.0371354 0.000998113 598
2048 3 64 64 1 1	21.9116 0.0306195 0.000997992 2261
2048 3 64 64 1 1	21.9989 0.0288759 0.000998971 741
2048 3 64 64 1 1	21.9483 0.0198053 0.00099911 813
2048 3 64 64 1 1	21.9897 0.0112812 0.000997548 594
2048 3 64 64 1 1	21.8933 0.0481574 0.000996028 1096
2048 3 64 64 1 1	21.9277 0.0163609 0.000998337 1694
2048 3 64 64 1 1	22.1454 0.00704058 0.000994455 586
2048 3 64 64 1 1	21.7784 0.0169163 0.000999805 877
2048 3 64 64 1 1	21.956 0.0389164 0.000989003 301
2048 3 64 64 1 1	22.0284 0.0147439 0.000996748 401
2048 3 64 64 1 1	22.0851 0.017154 0.000989097 260
2048 3 64 64 1 1	22.0349 0.0166938 0.000997693 978
2048 3 64 64 1 1	21.9159 0.0270993 0.000998274 518
2048 3 64 64 1 1	21.9095 0.00942901 0.000988326 357
2048 3 64 64 1 1	22.2038 0.0221178 0.000988527 299
2048 3 64 64 1 1	21.9946 0.0312939 0.000993971 790
2048 3 64 64 1 1	21.9021 0.0174376 0.000999974 13927
2048 3 64 64 1 1	21.9827 0.00151075 0.000998499 2299
2048 3 64 64 1 1	21.913 0.0294553 0.000998394 528
2048 3 64 64 1 1	21.8901 0.011589 0.000999992 532
2048 3 64 64 1 1	21.9101 0.0059334 0.000995547 1313
2048 3 64 64 1 1	21.8411 0.00130195 0.000993304 608
2048 3 64 64 1 1	22.0421 0.00529984 0.000983261 369
2048 3 64 64 1 1	21.8561 0.00940462 0.000995249 1049
2048 3 64 64 1 1	21.7318 0.0133255 0.000999745 1340
2048 3 64 64 1 1	21.9565 0.0198965 0.00099688 375
2048 3 64 64 1 1	21.9678 0.0406537 0.000989245 472
2048 3 64 64 1 1	21.8291 0.00405147 0.000999487 6196
2048 3 64 64 1 1	21.8044 0.0287525 0.000995694 537
2048 3 64 64 1 1	21.9582 0.0319501 0.000998866 878
2048 3 64 64 1 1	21.9841 0.0168059 0.000998353 471
2048 3 64 64 1 1	21.969 0.0181444 0.000999711 1014
2048 3 64 64 1 1	21.9804 0.00116039 0.000997908 445
2048 3 64 64 1 1	21.9236 0.0158636 0.00099854 2129
2048 3 64 64 1 1	22.0686 0.0220356 0.000999147 606
2048 3 64 64 1 1	22.0402 0.0313964 0.000991454 703
2048 3 64 64 1 1	21.8404 0.0254915 0.000999239 1001
2048 3 64 64 1 1	22.0849 0.0210138 0.000997678 764
2048 3 64 64 1 1	21.8623 0.0276771 0.000988476 1243
2048 3 64 64 1 1	21.9079 0.00774934 0.000996796 687
2048 3 64 64 1 1	21.8774 0.00844578 0.000995897 418
2048 3 64 64 1 1	21.9704 0.0109104 0.000623416 424
2048 3 64 64 1 1	21.8898 0.0416343 0.000996825 1221
2048 3 64 64 1 1	21.8862 0.0141197 0.000998332 859
2048 3 64 64 1 1	22.0601 0.0151457 0.000999984 638
2048 3 64 64 1 1	21.8328 0.0324594 0.00099955 1121
2048 3 64 64 1 1	22.0382 0.0214844 0.000999137 410
2048 3 64 64 1 1	21.9687 0.0178169 0.000991 451
2048 3 64 64 1 1	21.907 0.0299594 0.000999889 3953
2048 3 64 64 1 1	22.0604 0.0264792 0.000997898 661
2048 3 64 64 1 1	22.0775 0.00714254 0.000975974 398
2048 3 64 64 1 1	21.9501 0.0166043 0.000995304 579
2048 3 64 64 1 1	22.0211 0.0180008 0.000997343 533
2048 3 64 64 1 1	22.0043 0.0218794 0.000997364 1802
2048 3 64 64 1 1	21.897 0.0476997 0.000998934 3988
2048 3 64 64 1 1	21.8998 0.0247458 0.000999692 1089
2048 3 64 64 1 1	21.9894 0.0171739 0.000988427 458
2048 3 64 64 1 1	21.9304 0.0171503 0.000995814 922
2048 3 64 64 1 1	22.0244 0.0538783 0.000996832 723
2048 3 64 64 1 1	21.8906 0.0220992 0.000999606 1650
2048 3 64 64 1 1	21.9586 0.00686823 0.000998437 1824
2048 3 64 64 1 1	21.9684 0.00835977 0.00099812 1941
2048 3 64 64 1 1	21.9814 0.0420248 0.000997354 988
2048 3 64 64 1 1	22.1051 0.00485891 0.000985719 696
