2048 1 64 64 2 2	54.6406 0.0148855 0.000997717 2150
2048 1 64 64 2.02449 1.97551	54.6709 0.0256984 0.000999323 919
2048 1 64 64 2.04898 1.95102	54.9183 0.0253904 0.000999224 842
2048 1 64 64 2.07347 1.92653	54.8189 0.00633405 0.000997913 794
2048 1 64 64 2.09796 1.90204	54.7653 0.00356486 0.00099708 396
2048 1 64 64 2.12245 1.87755	54.5011 0.00986152 0.000995332 1144
2048 1 64 64 2.14694 1.85306	55.3839 0.0524664 0.000995547 587
2048 1 64 64 2.17143 1.82857	54.4939 0.00497784 0.000994647 919
2048 1 64 64 2.19592 1.80408	54.7689 0.00364667 0.000998277 4180
2048 1 64 64 2.22041 1.77959	54.8942 0.0237944 0.000997424 1105
2048 1 64 64 2.2449 1.7551	55.875 0.539939 0.000982717 245
2048 1 64 64 2.26939 1.73061	56.7049 0.625176 0.000977041 207
2048 1 64 64 2.29388 1.70612	57.832 0.683897 0.000989041 196
2048 1 64 64 2.31837 1.68163	60.0502 0.74898 0.000894791 61
2048 1 64 64 2.34286 1.65714	60.538 0.764881 0.000938373 69
2048 1 64 64 2.36735 1.63265	63.0694 0.814352 0.000864167 45
2048 1 64 64 2.39184 1.60816	65.7922 0.838837 0.000998304 36
2048 1 64 64 2.41633 1.58367	69.5896 0.862365 0.000945208 31
2048 1 64 64 2.44082 1.55918	70.2846 0.864211 0.000962042 32
2048 1 64 64 2.46531 1.53469	72.7715 0.885287 0.000896298 26
2048 1 64 64 2.4898 1.5102	75.3971 0.89245 0.000762228 33
2048 1 64 64 2.51429 1.48571	77.6154 0.902545 0.000955351 29
2048 1 64 64 2.53878 1.46122	80.4242 0.91363 0.000988634 18
2048 1 64 64 2.56327 1.43673	83.0218 0.921062 0.000676232 17
2048 1 64 64 2.58776 1.41224	85.3714 0.924609 0.000856076 22
2048 1 64 64 2.61224 1.38776	89.0852 0.92891 0.000777714 18
2048 1 64 64 2.63673 1.36327	91.3715 0.932306 0.000885919 14
2048 1 64 64 2.66122 1.33878	93.6437 0.940731 0.000969788 16
2048 1 64 64 2.68571 1.31429	97.1178 0.942092 0.000811599 11
2048 1 64 64 2.7102 1.2898	99.807 0.947276 0.000584092 16
2048 1 64 64 2.73469 1.26531	102.827 0.952313 0.000750831 14
2048 1 64 64 2.75918 1.24082	104.364 0.953133 0.000916619 12
2048 1 64 64 2.78367 1.21633	108.417 0.954993 0.000448308 12
2048 1 64 64 2.80816 1.19184	111.767 0.960589 0.000741794 10
2048 1 64 64 2.83265 1.16735	115.074 0.960359 0.000678304 10
2048 1 64 64 2.85714 1.14286	116.907 0.963988 0.000643319 13
2048 1 64 64 2.88163 1.11837	119.974 0.965009 0.000485707 12
2048 1 64 64 2.90612 1.09388	124.281 0.96607 0.000553132 11
2048 1 64 64 2.93061 1.06939	126.275 0.967767 0.000570419 11
2048 1 64 64 2.9551 1.0449	128.591 0.969887 0.000628223 9
2048 1 64 64 2.97959 1.02041	132.993 0.972596 0.000864841 10
2048 1 64 64 3.00408 0.995918	136.498 0.973301 0.000772919 10
2048 1 64 64 3.02857 0.971429	138.012 0.974094 0.000953938 9
2048 1 64 64 3.05306 0.946939	141.931 0.97456 0.000673865 14
2048 1 64 64 3.07755 0.922449	143.188 0.974174 0.000527333 9
2048 1 64 64 3.10204 0.897959	147.446 0.97706 0.000437646 11
2048 1 64 64 3.12653 0.873469	151.255 0.9768 0.000753214 8
2048 1 64 64 3.15102 0.84898	154.157 0.978244 0.000664843 10
2048 1 64 64 3.17551 0.82449	156.479 0.979309 0.000581846 10
2048 1 64 64 3.2 0.8	160.413 0.979964 0.000856982 8
2048 1 64 64 2 2	54.3101 0.0192128 0.000997346 1799
2048 1 64 64 2.02449 1.97551	55.0565 0.00677316 0.00099441 491
2048 1 64 64 2.04898 1.95102	55.2404 0.0087669 0.000981384 359
2048 1 64 64 2.07347 1.92653	54.693 0.0114497 0.000998306 1921
2048 1 64 64 2.09796 1.90204	54.4141 0.0185141 0.000999959 6873
2048 1 64 64 2.12245 1.87755	54.5182 0.00152774 0.000991107 311
2048 1 64 64 2.14694 1.85306	54.7828 0.0154973 0.000985671 542
2048 1 64 64 2.17143 1.82857	55.0913 0.0151704 0.000999897 3007
2048 1 64 64 2.19592 1.80408	54.6783 0.0111161 0.000993743 802
2048 1 64 64 2.22041 1.77959	54.7682 0.0150576 0.000999697 8943
2048 1 64 64 2.2449 1.7551	55.6683 0.555194 0.000992082 337
2048 1 64 64 2.26939 1.73061	55.8192 0.581667 0.000992578 302
2048 1 64 64 2.29388 1.70612	57.873 0.700797 0.00098882 105
2048 1 64 64 2.31837 1.68163	58.7676 0.72158 0.000967979 98
2048 1 64 64 2.34286 1.65714	61.2974 0.781553 0.000987322 58
2048 1 64 64 2.36735 1.63265	64.3399 0.790023 0.000919303 39
2048 1 64 64 2.39184 1.60816	66.0558 0.847839 0.000905027 45
2048 1 64 64 2.41633 1.58367	66.824 0.848174 0.000883031 44
2048 1 64 64 2.44082 1.55918	71.1943 0.867565 0.000982485 33
2048 1 64 64 2.46531 1.53469	73.2656 0.879273 0.000887089 27
2048 1 64 64 2.4898 1.5102	74.8022 0.883642 0.000837751 25
2048 1 64 64 2.51429 1.48571	77.1314 0.898517 0.000769393 25
2048 1 64 64 2.53878 1.46122	80.4575 0.910654 0.000827228 19
2048 1 64 64 2.56327 1.43673	84.0309 0.919173 0.000790677 21
2048 1 64 64 2.58776 1.41224	85.1163 0.920255 0.000976029 17
2048 1 64 64 2.61224 1.38776	89.4213 0.935574 0.000647163 21
2048 1 64 64 2.63673 1.36327	90.999 0.937853 0.000890538 15
2048 1 64 64 2.66122 1.33878	95.0481 0.941319 0.000599767 19
2048 1 64 64 2.68571 1.31429	97.1716 0.946099 0.000633432 21
2048 1 64 64 2.7102 1.2898	100.833 0.951955 0.000770763 19
2048 1 64 64 2.73469 1.26531	104.236 0.952665 0.000678276 12
2048 1 64 64 2.75918 1.24082	105.976 0.953499 0.000988862 11
2048 1 64 64 2.78367 1.21633	107.852 0.954792 0.000773229 17
2048 1 64 64 2.80816 1.19184	111.633 0.955752 0.000751048 12
2048 1 64 64 2.83265 1.16735	114.91 0.959555 0.000667185 14
2048 1 64 64 2.85714 1.14286	117.481 0.962796 0.000578426 11
2048 1 64 64 2.88163 1.11837	119.805 0.963854 0.000833012 10
2048 1 64 64 2.90612 1.09388	122.167 0.966669 0.00077763 10
2048 1 64 64 2.93061 1.06939	124.475 0.968151 0.000477365 12
2048 1 64 64 2.9551 1.0449	129.268 0.969325 0.000680763 11
2048 1 64 64 2.97959 1.02041	131.856 0.971575 0.000702142 9
2048 1 64 64 3.00408 0.995918	135.27 0.972193 0.000544579 10
2048 1 64 64 3.02857 0.971429	138.806 0.972814 0.000917051 14
2048 1 64 64 3.05306 0.946939	142.552 0.974699 0.000652452 13
2048 1 64 64 3.07755 0.922449	144.613 0.975158 0.000507232 13
2048 1 64 64 3.10204 0.897959	147.671 0.976866 0.000501976 8
2048 1 64 64 3.12653 0.873469	152.298 0.977261 0.000531057 9
2048 1 64 64 3.15102 0.84898	152.403 0.976802 0.000590394 8
2048 1 64 64 3.17551 0.82449	157.178 0.978638 0.000522428 9
2048 1 64 64 3.2 0.8	162.219 0.980057 0.00064987 9
2048 1 64 64 2 2	54.6477 0.0382589 0.000996671 1236
2048 1 64 64 2.02449 1.97551	55.1008 0.00575747 0.000994516 688
2048 1 64 64 2.04898 1.95102	54.9934 0.0495759 0.00098948 352
2048 1 64 64 2.07347 1.92653	54.7919 0.0138563 0.000998421 476
2048 1 64 64 2.09796 1.90204	54.9985 0.00729169 0.000999716 2453
2048 1 64 64 2.12245 1.87755	54.7498 0.0173311 0.000993733 1328
2048 1 64 64 2.14694 1.85306	54.8191 0.00435569 0.000984388 410
2048 1 64 64 2.17143 1.82857	55.1584 0.0204081 0.000998942 370
2048 1 64 64 2.19592 1.80408	55.6195 0.00291844 0.000983523 337
2048 1 64 64 2.22041 1.77959	55.2442 0.351634 0.000995268 715
2048 1 64 64 2.2449 1.7551	55.3825 0.448064 0.000995459 749
2048 1 64 64 2.26939 1.73061	56.3687 0.563101 0.000984311 255
2048 1 64 64 2.29388 1.70612	56.7256 0.640373 0.000979606 152
