2048 2 64 64 50 50	1605.29 0.0318739 0.000999378 5707
2048 2 64.7837 63.2163 50 50	1610.06 0.0162423 0.000997519 1573
2048 2 65.5673 62.4327 50 50	1619.02 0.0333509 0.00099931 341
2048 2 66.351 61.649 50 50	1604.38 0.00793036 0.000997502 869
2048 2 67.1347 60.8653 50 50	1613.29 0.0158152 0.000997138 682
2048 2 67.9184 60.0816 50 50	1600.15 0.00780878 0.000999894 23715
2048 2 68.702 59.298 50 50	1608.53 0.0223412 0.000993732 365
2048 2 69.4857 58.5143 50 50	1610.91 0.0253367 0.000998816 3568
2048 2 70.2694 57.7306 50 50	1622.11 0.0694776 0.000998471 1298
2048 2 71.0531 56.9469 50 50	1618.4 0.00411206 0.000995669 673
2048 2 71.8367 56.1633 50 50	1622.97 0.000171699 0.000999993 2628
2048 2 72.6204 55.3796 50 50	1612.19 0.367684 0.000999585 1079
2048 2 73.4041 54.5959 50 50	1606.42 0.513912 0.000998249 1940
2048 2 74.1878 53.8122 50 50	1654.46 0.568086 0.000969953 198
2048 2 74.9714 53.0286 50 50	1673.15 0.707975 0.000945846 128
2048 2 75.7551 52.2449 50 50	1699.28 0.713425 0.000874193 87
2048 2 76.5388 51.4612 50 50	1775.3 0.768807 0.000953211 51
2048 2 77.3224 50.6776 50 50	1815.7 0.779615 0.000869223 52
2048 2 78.1061 49.8939 50 50	1860.07 0.816662 0.000893585 43
2048 2 78.8898 49.1102 50 50	1890.27 0.836165 0.000928087 49
2048 2 79.6735 48.3265 50 50	1973.23 0.851613 0.000913581 34
2048 2 80.4571 47.5429 50 50	2060.42 0.871386 0.000984088 26
2048 2 81.2408 46.7592 50 50	2093.35 0.882465 0.000680382 27
2048 2 82.0245 45.9755 50 50	2140.96 0.891741 0.000832111 27
2048 2 82.8082 45.1918 50 50	2230.05 0.901649 0.00089974 22
2048 2 83.5918 44.4082 50 50	2299.15 0.906169 0.000941875 18
2048 2 84.3755 43.6245 50 50	2315.34 0.917238 0.000660034 18
2048 2 85.1592 42.8408 50 50	2374.9 0.921783 0.000769437 21
2048 2 85.9429 42.0571 50 50	2510.85 0.931411 0.000969865 14
2048 2 86.7265 41.2735 50 50	2594.15 0.941208 0.000742729 18
2048 2 87.5102 40.4898 50 50	2650.14 0.939492 0.00081373 17
2048 2 88.2939 39.7061 50 50	2655.32 0.943234 0.000764709 13
2048 2 89.0776 38.9224 50 50	2760.72 0.947425 0.000668903 13
2048 2 89.8612 38.1388 50 50	2844.82 0.953774 0.000933031 14
2048 2 90.6449 37.3551 50 50	2911.25 0.953887 0.000719187 12
2048 2 91.4286 36.5714 50 50	3016.58 0.955909 0.00054253 11
2048 2 92.2122 35.7878 50 50	3036.56 0.958917 0.000938797 11
2048 2 92.9959 35.0041 50 50	3120.84 0.961835 0.00057863 12
2048 2 93.7796 34.2204 50 50	3198.43 0.961854 0.00050159 13
2048 2 94.5633 33.4367 50 50	3256.35 0.965224 0.000411442 12
2048 2 95.3469 32.6531 50 50	3312.47 0.96676 0.000635817 10
2048 2 96.1306 31.8694 50 50	3412 0.968312 0.000503854 11
2048 2 96.9143 31.0857 50 50	3462.8 0.97252 0.000403747 12
2048 2 97.698 30.302 50 50	3546.02 0.972881 0.000776527 9
2048 2 98.4816 29.5184 50 50	3683.62 0.972178 0.000516831 11
2048 2 99.2653 28.7347 50 50	3718.94 0.973361 0.00040906 12
2048 2 100.049 27.951 50 50	3782.67 0.976123 0.0005139 9
2048 2 100.833 27.1673 50 50	3836.94 0.975415 0.000563505 10
2048 2 101.616 26.3837 50 50	3892.46 0.977282 0.000440821 10
2048 2 102.4 25.6 50 50	3988.58 0.978134 0.000506773 14
2048 2 64 64 50 50	1621.21 0.0261856 0.000995991 1072
2048 2 64.7837 63.2163 50 50	1597.95 0.00842019 0.000999459 1380
2048 2 65.5673 62.4327 50 50	1612.75 0.0565735 0.000998315 1009
2048 2 66.351 61.649 50 50	1597.77 0.00174719 0.000995386 577
2048 2 67.1347 60.8653 50 50	1601.24 0.00144402 0.000998788 3293
2048 2 67.9184 60.0816 50 50	1625.46 0.0131257 0.000990909 974
2048 2 68.702 59.298 50 50	1607.54 0.00732897 0.00099922 3954
2048 2 69.4857 58.5143 50 50	1600.92 0.0187392 0.000996661 1014
2048 2 70.2694 57.7306 50 50	1616.61 0.00161061 0.000999039 596
2048 2 71.0531 56.9469 50 50	1620.43 0.00172228 0.000997322 431
2048 2 71.8367 56.1633 50 50	1617.69 0.0115686 0.000999661 4519
2048 2 72.6204 55.3796 50 50	1613.01 0.0108718 0.000995306 1396
2048 2 73.4041 54.5959 50 50	1609.18 0.457283 0.000997506 1028
2048 2 74.1878 53.8122 50 50	1657.37 0.52265 0.000979115 189
2048 2 74.9714 53.0286 50 50	1661.85 0.691284 0.000996614 118
2048 2 75.7551 52.2449 50 50	1680.41 0.71989 0.000980434 138
2048 2 76.5388 51.4612 50 50	1724.04 0.743309 0.000968749 86
2048 2 77.3224 50.6776 50 50	1795.67 0.806745 0.000989852 91
2048 2 78.1061 49.8939 50 50	1853.67 0.812963 0.000869968 81
2048 2 78.8898 49.1102 50 50	1947.62 0.838588 0.000891928 36
2048 2 79.6735 48.3265 50 50	2004.83 0.864711 0.000868896 40
2048 2 80.4571 47.5429 50 50	2032.74 0.869564 0.000905538 28
2048 2 81.2408 46.7592 50 50	2113.52 0.882266 0.000979583 36
2048 2 82.0245 45.9755 50 50	2190.61 0.89024 0.000950492 22
2048 2 82.8082 45.1918 50 50	2190.77 0.906117 0.000827549 20
2048 2 83.5918 44.4082 50 50	2274.24 0.908084 0.000797194 22
2048 2 84.3755 43.6245 50 50	2285.45 0.916776 0.000861971 20
2048 2 85.1592 42.8408 50 50	2409.16 0.924685 0.00092052 17
