2048 0 64 64 0.5 0.5	10.9779 0.0404267 0.000997383 637
2048 0 64.7837 63.2163 0.5 0.5	11.0232 0.0100785 0.00099977 407
2048 0 65.5673 62.4327 0.5 0.5	10.9852 0.0214768 0.000994592 591
2048 0 66.351 61.649 0.5 0.5	10.9638 0.0139802 0.000993831 859
2048 0 67.1347 60.8653 0.5 0.5	10.9505 0.019555 0.000997868 601
2048 0 67.9184 60.0816 0.5 0.5	10.9827 0.00245468 0.000999956 2283
2048 0 68.702 59.298 0.5 0.5	10.9888 0.0882358 0.000999198 3884
2048 0 69.4857 58.5143 0.5 0.5	10.9599 0.00684262 0.000998859 2977
2048 0 70.2694 57.7306 0.5 0.5	11.12 0.503121 0.000994549 375
2048 0 71.0531 56.9469 0.5 0.5	11.3454 0.668747 0.000985747 141
2048 0 71.8367 56.1633 0.5 0.5	11.585 0.72043 0.000963293 84
2048 0 72.6204 55.3796 0.5 0.5	12.0772 0.774679 0.000910042 72
2048 0 73.4041 54.5959 0.5 0.5	12.3933 0.805251 0.000863623 63
2048 0 74.1878 53.8122 0.5 0.5	12.8765 0.826826 0.000852909 39
2048 0 74.9714 53.0286 0.5 0.5	13.9057 0.871036 0.000887847 24
2048 0 75.7551 52.2449 0.5 0.5	14.3205 0.880851 0.000986078 24
2048 0 76.5388 51.4612 0.5 0.5	15.0667 0.896894 0.000990218 24
2048 0 77.3224 50.6776 0.5 0.5	15.7242 0.914248 0.000845286 18
2048 0 78.1061 49.8939 0.5 0.5	16.3859 0.924091 0.000724257 17
2048 0 78.8898 49.1102 0.5 0.5	16.76 0.930498 0.000743801 19
2048 0 79.6735 48.3265 0.5 0.5	17.6883 0.937033 0.00077066 15
2048 0 80.4571 47.5429 0.5 0.5	18.3878 0.946154 0.000535056 14
2048 0 81.2408 46.7592 0.5 0.5	18.5626 0.949099 0.000826274 13
2048 0 82.0245 45.9755 0.5 0.5	19.4202 0.952677 0.000716134 11
2048 0 82.8082 45.1918 0.5 0.5	20.49 0.958969 0.000971849 11
