2048 0 64 64 5 5	109.196 0.0103133 0.000999978 16897
2048 0 64.7837 63.2163 5 5	109.413 0.0139008 0.000991998 556
2048 0 65.5673 62.4327 5 5	109.716 0.012494 0.000999055 1909
2048 0 66.351 61.649 5 5	109.166 0.00118819 0.000999339 6787
2048 0 67.1347 60.8653 5 5	109.597 0.0163257 0.000995599 913
2048 0 67.9184 60.0816 5 5	110.006 0.00818064 0.000994016 772
2048 0 68.702 59.298 5 5	110.095 0.0230708 0.000995287 477
2048 0 69.4857 58.5143 5 5	110.813 0.0109098 0.000976248 192
2048 0 70.2694 57.7306 5 5	111.764 0.525598 0.000985747 456
2048 0 71.0531 56.9469 5 5	111.968 0.647902 0.000985181 230
2048 0 71.8367 56.1633 5 5	117.18 0.710377 0.00099711 113
2048 0 72.6204 55.3796 5 5	121.201 0.759414 0.000975437 62
2048 0 73.4041 54.5959 5 5	126.425 0.818739 0.000998595 36
2048 0 74.1878 53.8122 5 5	130.369 0.847838 0.000913718 37
2048 0 74.9714 53.0286 5 5	136.876 0.853001 0.000888096 35
2048 0 75.7551 52.2449 5 5	144.247 0.879937 0.000767816 24
2048 0 76.5388 51.4612 5 5	149.932 0.893641 0.00089988 20
2048 0 77.3224 50.6776 5 5	156.127 0.913528 0.000927095 24
2048 0 78.1061 49.8939 5 5	162.401 0.920296 0.000849807 21
2048 0 78.8898 49.1102 5 5	168.221 0.935264 0.000632745 16
2048 0 79.6735 48.3265 5 5	175.384 0.935412 0.000534032 15
2048 0 80.4571 47.5429 5 5	183.119 0.940413 0.000657692 13
2048 0 81.2408 46.7592 5 5	188.677 0.949207 0.000684262 15
2048 0 82.0245 45.9755 5 5	196.73 0.952667 0.000916133 13
2048 0 82.8082 45.1918 5 5	202.908 0.956325 0.00072927 13
2048 0 83.5918 44.4082 5 5	213.151 0.957693 0.000761036 13
2048 0 84.3755 43.6245 5 5	220.316 0.961918 0.000638483 12
2048 0 85.1592 42.8408 5 5	223.964 0.965286 0.000837954 12
2048 0 85.9429 42.0571 5 5	231.283 0.96666 0.000493425 12
2048 0 86.7265 41.2735 5 5	243.832 0.969926 0.000444709 10
2048 0 87.5102 40.4898 5 5	249.651 0.971323 0.000536764 10
2048 0 88.2939 39.7061 5 5	257.5 0.974226 0.000999872 8
2048 0 89.0776 38.9224 5 5	260.495 0.975135 0.000648247 8
2048 0 89.8612 38.1388 5 5	272.303 0.977351 0.000735133 8
2048 0 90.6449 37.3551 5 5	276.635 0.979057 0.000432147 10
2048 0 91.4286 36.5714 5 5	284.703 0.97913 0.000755595 9
2048 0 92.2122 35.7878 5 5	295.791 0.981905 0.00043683 9
2048 0 92.9959 35.0041 5 5	299.685 0.981715 0.000835719 8
2048 0 93.7796 34.2204 5 5	309.272 0.98235 0.000542417 9
2048 0 94.5633 33.4367 5 5	315.845 0.984107 0.000547225 10
2048 0 95.3469 32.6531 5 5	322.754 0.984584 0.000816727 9
2048 0 96.1306 31.8694 5 5	331.681 0.984597 0.000456082 9
2048 0 96.9143 31.0857 5 5	335.782 0.985967 0.000971618 7
2048 0 97.698 30.302 5 5	346.664 0.986812 0.000927299 7
2048 0 98.4816 29.5184 5 5	354.384 0.987761 0.000349204 7
2048 0 99.2653 28.7347 5 5	358.354 0.988327 0.000731278 9
2048 0 100.049 27.951 5 5	372.344 0.988602 0.000313487 7
2048 0 100.833 27.1673 5 5	376.95 0.988772 0.000765194 7
2048 0 101.616 26.3837 5 5	385.657 0.989368 0.000873171 7
2048 0 102.4 25.6 5 5	392.42 0.989918 0.000571373 7
2048 0 64 64 5 5	109.435 0.00402913 0.000999591 3853
2048 0 64.7837 63.2163 5 5	109.551 0.00709773 0.000999189 1812
2048 0 65.5673 62.4327 5 5	109.063 0.0239152 0.000983834 329
2048 0 66.351 61.649 5 5	109.526 0.0145267 0.000996023 420
2048 0 67.1347 60.8653 5 5	109.097 0.0146164 0.000999943 713
2048 0 67.9184 60.0816 5 5	109.823 0.000940909 0.000995659 971
2048 0 68.702 59.298 5 5	109.638 0.000191647 0.000998148 3211
2048 0 69.4857 58.5143 5 5	110.066 0.0846835 0.000996845 1035
2048 0 70.2694 57.7306 5 5	110.776 0.466446 0.00098974 422
2048 0 71.0531 56.9469 5 5	113.578 0.645324 0.000965943 195
2048 0 71.8367 56.1633 5 5	118.539 0.740845 0.000941562 68
2048 0 72.6204 55.3796 5 5	122.876 0.777456 0.000887852 68
2048 0 73.4041 54.5959 5 5	125.133 0.818226 0.000875908 53
2048 0 74.1878 53.8122 5 5	130.295 0.846897 0.000918427 56
2048 0 74.9714 53.0286 5 5	137.624 0.877161 0.000994401 34
2048 0 75.7551 52.2449 5 5	143.413 0.884467 0.000873438 20
2048 0 76.5388 51.4612 5 5	146.964 0.895788 0.000849906 24
2048 0 77.3224 50.6776 5 5	155.159 0.912164 0.000774864 19
2048 0 78.1061 49.8939 5 5	161.932 0.921523 0.000968195 21
2048 0 78.8898 49.1102 5 5	168.292 0.930387 0.000957591 23
2048 0 79.6735 48.3265 5 5	173.489 0.941919 0.000963987 15
2048 0 80.4571 47.5429 5 5	182.322 0.941756 0.000675758 17
2048 0 81.2408 46.7592 5 5	190.309 0.947709 0.000604447 15
2048 0 82.0245 45.9755 5 5	197.872 0.947965 0.00064095 15
2048 0 82.8082 45.1918 5 5	201.224 0.955349 0.000557353 13
2048 0 83.5918 44.4082 5 5	211.043 0.95897 0.000750849 12
2048 0 84.3755 43.6245 5 5	218.469 0.964363 0.000995117 12
2048 0 85.1592 42.8408 5 5	224.234 0.962765 0.000450982 14
2048 0 85.9429 42.0571 5 5	232.897 0.968564 0.000550743 9
2048 0 86.7265 41.2735 5 5	242.141 0.969676 0.000746164 9
2048 0 87.5102 40.4898 5 5	252.062 0.973231 0.00068087 9
2048 0 88.2939 39.7061 5 5	257.008 0.975471 0.000866301 11
