2048 1 64 64 0.5 0.5	19.6811 0.0357448 0.000999955 975
2048 1 64.7837 63.2163 0.5 0.5	19.7486 0.0217601 0.000998644 6129
2048 1 65.5673 62.4327 0.5 0.5	19.8713 0.00924321 0.000998916 560
2048 1 66.351 61.649 0.5 0.5	19.7423 0.0116274 0.000998524 1505
2048 1 67.1347 60.8653 0.5 0.5	19.891 0.00583351 0.000996187 663
2048 1 67.9184 60.0816 0.5 0.5	19.9342 0.00178534 0.000978498 375
2048 1 68.702 59.298 0.5 0.5	19.5145 0.00538698 0.000991641 784
2048 1 69.4857 58.5143 0.5 0.5	19.7434 0.0160533 0.000999037 5462
2048 1 70.2694 57.7306 0.5 0.5	19.6879 0.0673224 0.000999007 4658
2048 1 71.0531 56.9469 0.5 0.5	19.6324 0.00582706 0.000999705 799
2048 1 71.8367 56.1633 0.5 0.5	19.937 0.040482 0.000993885 1347
2048 1 72.6204 55.3796 0.5 0.5	19.7408 0.0201109 0.000997903 2110
2048 1 73.4041 54.5959 0.5 0.5	19.9544 0.2367 0.000976011 195
2048 1 74.1878 53.8122 0.5 0.5	19.7294 0.0130464 0.000990042 652
2048 1 74.9714 53.0286 0.5 0.5	19.7612 0.519773 0.000997691 679
2048 1 75.7551 52.2449 0.5 0.5	20.0313 0.550364 0.000990379 255
2048 1 76.5388 51.4612 0.5 0.5	20.3868 0.550416 0.000974102 196
2048 1 77.3224 50.6776 0.5 0.5	20.4046 0.659237 0.000984618 196
2048 1 78.1061 49.8939 0.5 0.5	20.5625 0.695871 0.000955056 139
2048 1 78.8898 49.1102 0.5 0.5	21.5769 0.754429 0.000999057 74
2048 1 79.6735 48.3265 0.5 0.5	21.5678 0.791648 0.00094475 54
2048 1 80.4571 47.5429 0.5 0.5	22.0568 0.804946 0.000852186 68
2048 1 81.2408 46.7592 0.5 0.5	22.9532 0.819637 0.000870407 42
2048 1 82.0245 45.9755 0.5 0.5	23.0288 0.836333 0.000965726 33
2048 1 82.8082 45.1918 0.5 0.5	23.7809 0.854875 0.000960871 32
2048 1 83.5918 44.4082 0.5 0.5	25.1538 0.864385 0.000953274 38
2048 1 84.3755 43.6245 0.5 0.5	25.586 0.873408 0.000870291 24
2048 1 85.1592 42.8408 0.5 0.5	25.346 0.876578 0.000972367 28
2048 1 85.9429 42.0571 0.5 0.5	26.4815 0.892002 0.000893605 31
2048 1 86.7265 41.2735 0.5 0.5	26.6964 0.895482 0.000845849 20
2048 1 87.5102 40.4898 0.5 0.5	27.5681 0.901196 0.000882 20
2048 1 88.2939 39.7061 0.5 0.5	27.9828 0.913367 0.000751845 18
2048 1 89.0776 38.9224 0.5 0.5	29.0414 0.920834 0.000919136 16
2048 1 89.8612 38.1388 0.5 0.5	29.6825 0.925964 0.000788661 16
2048 1 90.6449 37.3551 0.5 0.5	30.3278 0.931788 0.000957683 28
2048 1 91.4286 36.5714 0.5 0.5	30.9453 0.930126 0.000601059 15
2048 1 92.2122 35.7878 0.5 0.5	31.6447 0.934713 0.000597944 13
2048 1 92.9959 35.0041 0.5 0.5	32.1191 0.939724 0.000577802 19
2048 1 93.7796 34.2204 0.5 0.5	33.3042 0.943387 0.000929366 13
2048 1 94.5633 33.4367 0.5 0.5	33.7057 0.942272 0.000623584 14
2048 1 95.3469 32.6531 0.5 0.5	34.1754 0.95253 0.000881593 16
2048 1 96.1306 31.8694 0.5 0.5	35.2933 0.950291 0.000659962 12
2048 1 96.9143 31.0857 0.5 0.5	35.7881 0.953575 0.000597405 15
2048 1 97.698 30.302 0.5 0.5	36.2652 0.955198 0.000810703 13
2048 1 98.4816 29.5184 0.5 0.5	36.9681 0.958384 0.000766342 11
2048 1 99.2653 28.7347 0.5 0.5	37.718 0.962219 0.000445796 14
2048 1 100.049 27.951 0.5 0.5	39.0384 0.963306 0.000728975 10
2048 1 100.833 27.1673 0.5 0.5	39.4999 0.964264 0.000509291 11
2048 1 101.616 26.3837 0.5 0.5	39.9021 0.964649 0.000816603 10
2048 1 102.4 25.6 0.5 0.5	40.9768 0.967586 0.000941488 10
2048 1 64 64 0.5 0.5	19.7591 0.0429251 0.00099839 1183
2048 1 64.7837 63.2163 0.5 0.5	19.6274 0.000906003 0.000999857 4925
2048 1 65.5673 62.4327 0.5 0.5	19.8765 0.00755999 0.0009989 4463
2048 1 66.351 61.649 0.5 0.5	19.8689 0.0238956 0.000995605 1367
2048 1 67.1347 60.8653 0.5 0.5	19.7418 0.0254662 0.00099719 1225
2048 1 67.9184 60.0816 0.5 0.5	20.015 0.0207579 0.000995226 653
2048 1 68.702 59.298 0.5 0.5	19.8041 0.0127042 0.000998581 623
2048 1 69.4857 58.5143 0.5 0.5	19.8021 0.0088827 0.000994812 518
2048 1 70.2694 57.7306 0.5 0.5	19.7051 0.012804 0.000999888 14148
2048 1 71.0531 56.9469 0.5 0.5	19.738 0.00570436 0.000998198 2383
2048 1 71.8367 56.1633 0.5 0.5	19.8701 0.0096629 0.000999126 942
2048 1 72.6204 55.3796 0.5 0.5	19.9107 0.00337331 0.00098202 510
2048 1 73.4041 54.5959 0.5 0.5	19.848 0.0401179 0.000999132 4913
2048 1 74.1878 53.8122 0.5 0.5	19.672 0.129172 0.00099647 1153
2048 1 74.9714 53.0286 0.5 0.5	19.7018 0.334573 0.000998804 3236
2048 1 75.7551 52.2449 0.5 0.5	19.9286 0.566902 0.000994111 454
2048 1 76.5388 51.4612 0.5 0.5	20.2186 0.634016 0.000997511 366
2048 1 77.3224 50.6776 0.5 0.5	20.7566 0.624308 0.000958032 118
2048 1 78.1061 49.8939 0.5 0.5	20.6547 0.666945 0.000996189 107
2048 1 78.8898 49.1102 0.5 0.5	21.5647 0.707377 0.000932306 60
2048 1 79.6735 48.3265 0.5 0.5	21.5644 0.76111 0.000999831 76
2048 1 80.4571 47.5429 0.5 0.5	22.5826 0.793111 0.00085388 50
2048 1 81.2408 46.7592 0.5 0.5	22.9256 0.831901 0.00095353 44
2048 1 82.0245 45.9755 0.5 0.5	23.478 0.8258 0.000948101 33
2048 1 82.8082 45.1918 0.5 0.5	24.0691 0.851457 0.000978687 42
2048 1 83.5918 44.4082 0.5 0.5	24.7571 0.869786 0.000849687 29
2048 1 84.3755 43.6245 0.5 0.5	25.1392 0.864615 0.000718254 29
2048 1 85.1592 42.8408 0.5 0.5	25.5264 0.887296 0.000984021 23
2048 1 85.9429 42.0571 0.5 0.5	26.7001 0.894584 0.000898965 22
2048 1 86.7265 41.2735 0.5 0.5	26.8767 0.902197 0.000785726 27
2048 1 87.5102 40.4898 0.5 0.5	27.4222 0.912497 0.000789276 20
2048 1 88.2939 39.7061 0.5 0.5	28.4178 0.917605 0.000863722 19
2048 1 89.0776 38.9224 0.5 0.5	28.7556 0.919172 0.000688299 19
2048 1 89.8612 38.1388 0.5 0.5	29.6988 0.926101 0.000998803 18
2048 1 90.6449 37.3551 0.5 0.5	30.4474 0.93146 0.000934072 15
2048 1 91.4286 36.5714 0.5 0.5	30.7754 0.931479 0.000835727 17
2048 1 92.2122 35.7878 0.5 0.5	31.2058 0.935279 0.000642545 16
