2048 3 64 64 5 5	152.066 0.00607031 0.000999703 1368
2048 3 64.7837 63.2163 5 5	151.233 0.0323099 0.000995049 641
2048 3 65.5673 62.4327 5 5	152.623 0.0365286 0.00099073 396
2048 3 66.351 61.649 5 5	150.36 0.0235198 0.000993122 1082
2048 3 67.1347 60.8653 5 5	151.722 0.0261155 0.000986044 616
2048 3 67.9184 60.0816 5 5	151.738 0.0106877 0.000994476 444
2048 3 68.702 59.298 5 5	152.676 0.0266244 0.000998683 3862
2048 3 69.4857 58.5143 5 5	153.02 0.0063009 0.000998895 4427
2048 3 70.2694 57.7306 5 5	152.139 0.0883319 0.000997041 1367
2048 3 71.0531 56.9469 5 5	150.931 0.0158421 0.000997641 3403
2048 3 71.8367 56.1633 5 5	151.705 0.0193469 0.000984838 638
2048 3 72.6204 55.3796 5 5	153.995 0.487855 0.000978057 252
2048 3 73.4041 54.5959 5 5	153.551 0.548713 0.000960577 242
2048 3 74.1878 53.8122 5 5	157.282 0.63553 0.000994809 237
2048 3 74.9714 53.0286 5 5	162.202 0.712292 0.000980738 112
2048 3 75.7551 52.2449 5 5	167.712 0.772887 0.000995729 64
2048 3 76.5388 51.4612 5 5	172.328 0.805103 0.000894859 47
2048 3 77.3224 50.6776 5 5	178.511 0.834204 0.000918759 48
2048 3 78.1061 49.8939 5 5	185.108 0.847104 0.000906622 28
2048 3 78.8898 49.1102 5 5	191.675 0.865614 0.000909157 30
2048 3 79.6735 48.3265 5 5	193.343 0.869487 0.000956721 27
2048 3 80.4571 47.5429 5 5	200.153 0.886507 0.000923888 25
2048 3 81.2408 46.7592 5 5	204.115 0.9002 0.000769 21
2048 3 82.0245 45.9755 5 5	209.078 0.900453 0.000891594 23
2048 3 82.8082 45.1918 5 5	217.332 0.918375 0.000926595 16
2048 3 83.5918 44.4082 5 5	227.972 0.927081 0.000933037 18
2048 3 84.3755 43.6245 5 5	233.226 0.92454 0.000820209 17
2048 3 85.1592 42.8408 5 5	236.062 0.932673 0.00063072 17
2048 3 85.9429 42.0571 5 5	247.551 0.940017 0.000934507 16
2048 3 86.7265 41.2735 5 5	251.443 0.938583 0.00081624 16
2048 3 87.5102 40.4898 5 5	261.125 0.945029 0.000729761 15
2048 3 88.2939 39.7061 5 5	263.593 0.945642 0.000646887 13
2048 3 89.0776 38.9224 5 5	276.385 0.955911 0.000660448 13
2048 3 89.8612 38.1388 5 5	280.408 0.957022 0.000914173 15
2048 3 90.6449 37.3551 5 5	286.747 0.960418 0.000558617 11
2048 3 91.4286 36.5714 5 5	297.551 0.962867 0.000514066 12
